trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
12,11,下应路-大洋江,215.74,UP012_20240702_141702_R603,11.0,613.0,1.214,11.65216667,1.2139,11.06775,1.214,11.06775,1.214,11.06775,1.214954,11.49964502,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\11_下应路-大洋江_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\11_下应路-大洋江_energy_distance.png
12,12,大洋江-泗港,215.54,UP012_20240702_141702_R603,11.0,614.0,0.958,10.74361111,0.958,10.52705556,0.9579,10.91591667,0.958,10.91591667,0.958191,10.86220598,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\12_大洋江-泗港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\12_大洋江-泗港_energy_distance.png
12,13,泗港-曹隘,215.64,UP012_20240702_141702_R603,11.0,615.0,1.798,23.39502778,1.7981,22.81869444,1.7981,22.47936111,1.798,22.47936111,1.79885,23.6791837,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\13_泗港-曹隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\13_泗港-曹隘_energy_distance.png
12,14,曹隘-柳隘,215.44,UP012_20240702_141702_R603,11.0,616.0,1.308,20.53508333,1.308,16.18269444,1.308,16.18266667,1.308,16.18266667,1.308986,20.89302874,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\14_曹隘-柳隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\14_曹隘-柳隘_energy_distance.png
12,15,柳隘-海晏北路,215.34,UP012_20240702_141702_R603,11.0,617.0,0.98,12.758,0.98,11.26505556,0.98,11.47491667,0.98,9.89641667,0.981208,14.56705076,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\15_柳隘-海晏北路_energy_distance.png
12,16,海晏北路-民安东路,216.72,UP012_20240702_141702_R603,11.0,618.0,0.866,14.91422222,0.866,13.32011111,0.866,13.4675,0.866,10.98355556,0.865807,15.74248442,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\16_海晏北路-民安东路_energy_distance.png
12,17,民安东路-会展中心,216.52,UP012_20240702_141702_R603,11.0,619.0,0.724,11.89025,0.724,9.69769444,0.724,9.69769444,0.724,7.04216667,0.725942,12.94721533,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\17_民安东路-会展中心_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\17_民安东路-会展中心_energy_distance.png
12,18,会展中心-院士路,216.32,UP012_20240702_141702_R603,11.0,620.0,1.562,14.70041667,1.562,14.79586111,1.5619,14.68397222,1.562,13.29733333,1.551421,14.92155634,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\18_会展中心-院士路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\18_会展中心-院士路_energy_distance.png
12,19,院士路-盎孟港,216.44,UP012_20240702_141702_R603,11.0,621.0,0.994,17.97633333,0.994,16.32027778,0.994,16.54722222,0.994,13.20855556,0.994843,19.83925511,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\19_院士路-盎孟港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\19_院士路-盎孟港_energy_distance.png
12,20,盎孟港-三官堂,216.44,UP012_20240702_141702_R603,11.0,622.0,1.8759,15.03775,1.876,16.5225,1.8761,15.53372222,1.8759,16.77508333,1.878463,16.55880157,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\20_盎孟港-三官堂_energy_distance.png
12,21,三官堂-兴庄路,216.14,UP012_20240702_141702_R603,11.0,623.0,1.082,10.54,1.082,11.88677778,1.082,10.0405,1.082,15.03697222,1.07983,10.4320346,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\21_三官堂-兴庄路_energy_distance.png
12,22,兴庄路-兴海南路,215.54,UP012_20240702_141702_R603,11.0,624.0,0.958,11.17036111,0.958,15.37591667,0.958,16.27630556,0.958,9.08952778,0.958859,12.23803756,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\22_兴庄路-兴海南路_energy_distance.png
12,23,兴海南路-梅堰,215.54,UP012_20240702_141702_R603,11.0,625.0,0.833,12.11602778,0.833,11.39841667,0.833,11.61497222,0.833,9.23286111,0.833955,13.14024315,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\23_兴海南路-梅堰_energy_distance.png
12,24,梅堰-永茂路,215.54,UP012_20240702_141702_R603,7.0,626.0,3.6761,26.33272222,3.676,28.84216667,3.6761,26.37555556,3.676,29.22197222,3.675096,26.13872056,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\24_梅堰-永茂路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\24_梅堰-永茂路_energy_distance.png
12,25,永茂路-镇海大道,215.44,UP012_20240702_141702_R603,11.0,627.0,2.131,16.08475,2.1309,15.76975,2.1311,15.96097222,2.1311,15.96097222,2.133949,17.94837708,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\25_永茂路-镇海大道_energy_distance.png
12,26,镇海大道-骆驼桥,215.34,UP012_20240702_141702_R603,11.0,628.0,1.5929,17.78155556,1.593,18.07219444,1.5929,15.37555556,1.593,18.30411111,1.596611,20.16498099,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\01_standard_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\02_dwell5_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\03_energy_first_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip012\section_energy_distance\04_ot_history_vs_real_history\26_镇海大道-骆驼桥_energy_distance.png
