station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
庙堰-钟公庙,1103.8121875,93.45,96.0,19.723995618322746,71.0063842259619,30.799999999999997,10.0,52.650000000000006,274.6884173871281,193.04047470049565,638.3615149887529,1106.090407076375,215.74,13
