t_ref_s,v_ref_mps,v_ref_kmh,s_ref_m
0.0,0.0,0.0,0.0
0.049999999999999996,0.08342441008295294,0.3003278762986306,0.0020856102520738235
0.09999999999999999,0.12544546880239113,0.4516036876886081,0.007307357224207425
0.15,0.16480079012151364,0.593282844437449,0.014563513697305044
0.19999999999999998,0.2016544496261303,0.7259560186540691,0.023724894690996142
0.25,0.236170522902051,0.8502138824473836,0.03467051900420067
0.3,0.2685130855350856,0.9666471079263083,0.04728760921512909
0.35,0.29884621311104403,1.0758463671997585,0.06147159168128233
0.39999999999999997,0.32733398121573615,1.1784023323766502,0.07712609653945184
0.45,0.3541404654349718,1.2749056755658985,0.09416295770571953
0.5,0.37942974135456087,1.3659470688764193,0.11250221287545785
0.55,0.4033658845603133,1.452117184417128,0.1320721035233297
0.6,0.4261129706380388,1.5340066942969397,0.15280907490328852
0.6499999999999999,0.4478350751735475,1.612206270624771,0.17465777604857818
0.7,0.468696273752649,1.6873065855095364,0.1975710597717331
0.75,0.48886064196114193,1.759898311060111,0.22150998266457786
0.7999999999999999,0.5072936867224411,1.8262572722007882,0.24641384088166743
0.85,0.5254892355800236,1.891761248088085,0.27223341393922906
0.9,0.5477074955043484,1.9717469838156543,0.29906333221633835
0.95,0.5689241848413582,2.0481270654288894,0.326979124224981
1.0,0.5901078094907558,2.124388114166721,0.35595492408328383
1.05,0.6110456254364451,2.1997642515712026,0.38598375995646383
1.1,0.632801388378107,2.278084998161185,0.41707993530182763
1.15,0.6537163077907324,2.3533787080466366,0.4492428777060486
1.2,0.6749459350132851,2.4298053660478267,0.482459433776149
1.2499999999999998,0.6962397454801464,2.5064630837285273,0.5167390757884848
1.2999999999999998,0.7180780946191161,2.585081140628818,0.5520970217909663
1.3499999999999999,0.7398162631786588,2.6633385474431717,0.5885443807359106
1.4,0.7614098021538698,2.7410752877539313,0.6260750323692239
1.45,0.7824604676921678,2.8168576836918042,0.6646717891153748
1.5,0.8035014381950868,2.8926051775023125,0.7043208367625562
1.55,0.823670559481554,2.9652140141335943,0.7450001367044722
1.5999999999999999,0.8444341287031472,3.03996286333133,0.7867027539090897
1.6499999999999997,0.864907093492518,3.113665536573065,0.8294362844639813
1.7,0.8856105753772745,3.188198071358188,0.8731992261857261
1.7499999999999998,0.9067076806881124,3.2641476504772045,0.9180071825873608
1.8,0.9284606808122109,3.342458450923959,0.9638863916248689
1.8499999999999999,0.9503354309705716,3.421207551494058,1.0108562944194384
1.9,0.972192485600307,3.499892948161105,1.0589194923337104
1.9499999999999997,0.9944130792585774,3.5798870853308786,1.1080846314551824
2.0,1.0169452182828231,3.6610027858181633,1.1583685888937174
2.05,1.0405920147980372,3.746131253272934,1.209807019720739
2.1,1.064381990279342,3.8317751650056318,1.2624313698476735
2.15,1.0889640805702094,3.920270690052754,1.3162650216189122
2.2,1.114097462152079,4.010750863747484,1.3713415601869694
2.25,1.1404920572519137,4.105771406106889,1.4277062981720692
2.3,1.1668715439493562,4.200737558217683,1.485390388202101
2.35,1.1939662992105506,4.298278677157983,1.5444113342810986
2.4,1.2216123782258155,4.3978045616129355,1.6048008012170076
2.4499999999999997,1.2499005584062348,4.499642010262446,1.666588624632809
2.4999999999999996,1.2784146214286773,4.602292637143239,1.7297965041286818
2.55,1.3072578886744761,4.706128399228114,1.7944383168812605
2.5999999999999996,1.3369466649634068,4.813007993868265,1.8605434307222075
2.65,1.3666370399081835,4.919893343669461,1.9281330233439973
2.6999999999999997,1.3964751771234307,5.027310637644351,1.9972108287697876
2.75,1.4264034878765648,5.1350525563556335,2.0677827953947876
2.8,1.4565741539241719,5.243666954127019,2.139857236439806
2.85,1.4867179860892883,5.352184749921438,2.2134395399401425
2.9,1.516683327284647,5.460059978224729,2.2885245727744907
2.95,1.5462788222980213,5.566603760272876,2.3650986265140572
3.0,1.5760015821597615,5.673605695775142,2.4431556366255016
3.05,1.6055731043991661,5.7800631758369985,2.5226950037894746
3.1,1.6361476791048595,5.890131644777494,2.6037380233770753
3.15,1.6655539169821196,5.995994101135631,2.68628056327925
3.1999999999999997,1.6950672378988094,6.102242056435714,2.770296092151273
3.2499999999999996,1.7246090039783635,6.2085924143221085,2.855787998198202
3.2999999999999994,1.7546492791043133,6.3167374047755285,2.9427694552752692
3.35,1.7837947297277477,6.4216610270198915,3.031230555496071
3.4,1.812582100528716,6.525295561903378,3.1211399762524823
3.4499999999999997,1.8422011918346373,6.631924290604695,3.212509558561566
3.4999999999999996,1.8717780045022117,6.738400816207962,3.3053590384699874
3.5500000000000003,1.9019691603070323,6.847088977105317,3.3997027175902184
3.6,1.9309201491829062,6.951312537058462,3.495524950327467
3.65,1.9600840054645956,7.056302419672544,3.5928000541936544
3.6999999999999997,1.9891056650886088,7.160780394318992,3.6915297959574844
3.75,2.018497306908854,7.266590304871874,3.791719870257421
