t_ref_s,v_ref_mps,v_ref_kmh,s_ref_m
0.0,0.0,0.0,0.0
0.05,0.1018048023739226,0.36649728854612135,0.002545120059348065
0.1,0.13785927275638837,0.49629338192299816,0.00853672193760584
0.15,0.1726660403629992,0.6215977453067971,0.01629985476559053
0.2,0.20627524607291314,0.7425908858624873,0.02577338692648834
0.24999999999999997,0.23873703076528818,0.8594533107550375,0.036898693847443376
0.3,0.2701015353192824,0.9723655271494166,0.04961965799955764
0.35000000000000003,0.30041890061405374,1.0815080422105936,0.06388266889789104
0.4,0.3297392675287603,1.1870613631035372,0.0796366231014614
0.44999999999999996,0.35811277694256005,1.2892059969932161,0.09683292421324441
0.49999999999999994,0.385589569734611,1.3881224510445997,0.11542548288017368
0.55,0.4122197867840713,1.4839912324226567,0.13537071679314075
0.6,0.43805356897009873,1.5769928482923554,0.156627550686995
0.65,0.4631410571718515,1.6673078058186654,0.17915741634054375
0.7000000000000001,0.4875323922684876,1.7551166121665553,0.20292425257655222
0.75,0.511277715139165,1.8405997745009939,0.22789450526174354
0.8,0.5344271666630418,1.9239377999869505,0.2540371273067987
0.8500000000000001,0.5570308877192759,2.0053111957893934,0.28132357866635666
0.8999999999999999,0.5791390191870254,2.0849004690732915,0.3097278263390142
0.9500000000000001,0.6008017019454484,2.162886127003614,0.339226344367326
0.9999999999999999,0.6220690768737027,2.23944867674533,0.3697981138378048
1.05,0.6429912848509466,2.3147686254634077,0.40142462288092107
1.1,0.6636184667563377,2.389026480322816,0.43408986667110316
1.15,0.6840007634690346,2.4624027484885245,0.46778034742673746
1.2,0.704188315868195,2.535077937125502,0.5024850744101682
1.25,0.7242312648329634,2.6072325533986684,0.5381955639276972
1.3,0.7427704415099231,2.673973589435723,0.5748706065862693
1.35,0.7628882370558139,2.7463976534009302,0.6125120735504127
1.4000000000000001,0.7816631684120039,2.813987406283214,0.6511258586871081
1.45,0.8020705766583209,2.8874540759699556,0.6907192023138663
1.5,0.8240145743831967,2.9664524677795083,0.7313713310899043
1.55,0.8461432371690654,3.0461156538086356,0.7731252763787109
1.6,0.8686771563971336,3.1272377630296813,0.8159957862178658
1.6500000000000001,0.8905351448755433,3.205926521551956,0.8599760937496828
1.7000000000000002,0.9125480380831403,3.2851729370993055,0.9050531733236499
1.75,0.9360368675772016,3.369732723277926,0.9512677959651584
1.7999999999999998,0.9596644947286908,3.454792181023287,0.9986603300228057
1.85,0.982747375679813,3.5378905524473265,1.0472206267830184
1.9000000000000001,1.006037949771084,3.621736619175903,1.0969402599192908
1.95,1.0303119990134222,3.70912319644832,1.1478490086389035
1.9999999999999998,1.0546027215917613,3.7965697977303408,1.199971876654033
2.0500000000000003,1.0790526902584727,3.8845896849305017,1.253313261950289
2.1,1.1029176450454181,3.970503522163505,1.3078625203328862
2.15,1.1271014695186035,4.0575652902669725,1.3636129981969867
2.2,1.1528348446296535,4.150205440666753,1.4206114060506931
2.25,1.1786581928368605,4.243169494212697,1.4788987319873559
2.3,1.2040029219234631,4.334410518924467,1.538465259856364
2.35,1.2295890683317117,4.426520645994162,1.5993050596127434
2.4,1.2565368285678808,4.523532582844371,1.6614582070352333
2.4499999999999997,1.2835129020161278,4.62064644725806,1.7249594502998336
2.5,1.3098529978028697,4.715470792090331,1.7897935977953086
2.5500000000000003,1.3364669767277724,4.8112811162199804,1.8559515971585747
2.6,1.3644114249473114,4.911881129810321,1.9234735572004518
2.6500000000000004,1.3925114070785283,5.013041065482702,1.9923966280010978
2.7,1.4210886241288698,5.115919046863931,2.0627366287812827
2.75,1.4489243496140318,5.216127658610515,2.1344869531248554
2.8000000000000003,1.477070765413055,5.317454755486998,2.2076368310005323
2.85,1.5063666347041673,5.422919884935003,2.282222766003463
2.9,1.5356140569435026,5.52821060499661,2.3582722832946548
2.9499999999999997,1.5642101494685627,5.631156538086826,2.4357678884549565
3.0,1.5927506222614527,5.73390224014123,2.514691907748207
