站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,114.1,114.1,30.0,144.1,1427.54,1428.0,45.04,75.08,45.02,2283,72.98,181,72.38,74.97,15964.23,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,148.0,148.0,30.0,178.0,2019.72,2017.0,49.13,66.83,49.11,2961,65.81,1652,66.65,66.78,17774.1,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,105.9,105.9,30.0,135.9,1330.58,1332.0,45.23,77.01,45.21,2119,75.94,632,76.49,76.89,15663.85,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,79.3,79.3,30.0,109.3,826.98,827.0,37.54,71.77,37.52,1587,70.47,295,71.42,71.67,12044.87,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,131.45,131.45,30.0,161.45,1861.05,1860.0,50.97,76.47,50.95,2630,75.02,1156,75.36,76.13,21564.9,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,93.85,93.85,30.0,123.85,1087.01,1086.0,41.7,77.16,41.67,1878,73.87,433,74.38,77.04,15711.54,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,89.5,89.5,30.0,119.5,984.52,984.0,39.6,77.24,39.58,1791,74.79,300,74.81,77.18,13630.28,216.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,127.4,127.4,30.0,157.4,1812.4,1811.0,51.21,77.23,51.19,2549,76.76,1056,77.09,77.13,18313.41,218.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,97.05,97.05,30.0,127.05,1168.92,1155.0,43.36,77.26,43.34,1942,76.33,467,77.0,77.13,15212.26,218.12,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,26,25,07/0470425,70425,5014,UP,工作日高峰,0.0,111.35,111.35,30.0,141.35,1452.24,1452.0,46.95,77.24,46.93,2228,76.7,723,77.17,77.2,21078.85,217.42,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
