station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
下应路-大洋江,1232.905543981482,103.25,106.0,17.86067684999381,64.29843665997771,29.6,38.949999999999996,34.7,243.12172965779232,690.6968807248362,301.7582179971714,1235.5768283797968,216.14,13
