section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,121,122,07/3073121,0,2278,mps,45.86,74.09,184,0.92,76.32,76.16,73.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,121,122,07/3073121,0,3003,mps,49.27,65.09,1736,0.92,65.96,65.86,65.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,121,122,07/3073121,0,2213,mps,44,67.42,892,0.92,68.46,68.27,67.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,121,122,07/3073121,0,1630,mps,37.1,73.21,172,0.92,75.21,75.15,73.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,121,122,07/3073121,0,2657,mps,51.24,73.39,1252,0.92,74.46,74.3,73.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,121,122,07/3073121,0,1940,mps,40.98,66.61,565,0.92,69.35,69.19,66.98,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,121,122,07/3073121,0,1827,mps,39.39,64.76,558,0.92,67.3,67.17,64.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,121,122,07/3073121,0,2655,mps,49.92,70.7,1300,0.92,71.23,71.16,71.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,121,122,07/3073121,0,2023,mps,42.25,67.38,663,0.92,70.43,70.08,67.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,121,122,07/3073121,0,2327,mps,45.62,69.7,952,0.92,70.35,70.2,70.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,121,122,07/3073121,0,2118,mps,41.92,63.87,841,0.92,64.38,64.33,64.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,121,122,07/3073121,0,1858,mps,37.71,59.82,649,0.92,61.35,61.1,60.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,121,122,07/3073121,0,2701,mps,48.7,77.68,850,0.92,78.63,78.42,78.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,121,122,07/3073121,0,2126,mps,44.99,74.06,492,0.92,76.05,75.65,75.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,121,122,07/3073121,0,1800,mps,39.86,69.01,442,0.92,72,71.69,69.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,121,122,07/3073121,0,1687,mps,37.48,71.66,261,0.92,73.49,73.39,72.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,121,122,07/3073121,0,1545,mps,34.37,66.9,210,0.92,68.32,68.27,68.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,121,122,07/3073121,0,2345,mps,48.39,75.79,896,0.92,77.61,77.44,76.04,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,121,122,07/3073121,0,1825,mps,39.86,74.51,179,0.92,76.72,76.62,74.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,121,122,07/3073121,0,2807,mps,48.95,67.92,1461,0.92,69.44,68.99,68.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,121,122,07/3073121,0,2043,mps,38.68,56.17,896,0.92,56.95,56.88,56.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,121,122,07/3073121,0,1836,mps,38.17,61.29,623,0.92,62.97,62.73,61.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,121,122,07/3073121,0,2862,mps,54.48,77.88,1348,0.92,78.39,78.3,78.23,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,121,122,07/3073121,0,2347,mps,49.74,77.94,869,0.92,78.45,78.41,78.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
