站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,113.85,113.85,30.0,143.85,1451.04,1428.0,45.88,76.32,45.86,2278,74.09,184,73.57,76.16,15828.54,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,150.1,150.1,30.0,180.1,2054.86,2017.0,49.28,65.96,49.27,3003,65.09,1736,65.81,65.86,17542.84,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,110.6,110.6,30.0,140.6,1352.47,1332.0,44.02,68.46,44.0,2213,67.42,892,67.76,68.27,14007.12,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,81.45,81.45,30.0,111.45,839.82,827.0,37.12,75.21,37.1,1630,73.21,172,73.99,75.15,12549.47,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,132.8,132.8,30.0,162.8,1890.84,1860.0,51.26,74.46,51.24,2657,73.39,1252,73.74,74.3,20469.53,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,96.95,96.95,30.0,126.95,1104.21,1086.0,41.0,69.35,40.98,1940,66.61,565,66.98,69.19,12396.87,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,91.3,91.3,30.0,121.3,999.58,984.0,39.41,67.3,39.39,1827,64.76,558,64.86,67.17,10006.77,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,132.7,132.7,30.0,162.7,1840.75,1811.0,49.94,71.23,49.92,2655,70.7,1300,71.07,71.16,17550.93,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,101.1,101.1,30.0,131.1,1187.08,1155.0,42.27,70.43,42.25,2023,67.38,663,67.72,70.08,14316.78,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,122,121,07/3073121,73121,5012,UP,工作日平峰,0.0,116.3,116.3,30.0,146.3,1474.38,1452.0,45.64,70.35,45.62,2327,69.7,952,70.12,70.2,19415.39,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
