run_id,travel_time_raw_real_s,travel_time_generated_s,rmse_speed_mps,mae_speed_mps,corr_speed_shape,peak_speed_real_mps,peak_speed_generated_mps,peak_speed_gap_mps
07/0850704|50704|5012|UP,74.6,76.0,1.162398,0.819438,0.981893,18.866667,16.407407,-2.459259
07/0850712|50712|5012|UP,74.7,76.0,1.283571,0.870337,0.976213,19.077633,16.407407,-2.670226
07/0850714|50714|5012|UP,74.5,76.0,1.284141,0.869429,0.976655,19.098693,16.407407,-2.691285
07/0951902|51902|5012|UP,74.4,76.0,1.30689,0.890256,0.975471,19.1,16.407407,-2.692593
07/0951904|51904|5012|UP,74.3,76.0,1.297999,0.877772,0.976568,19.1,16.407407,-2.692593
07/0951912|51912|5012|UP,74.45,76.0,1.320797,0.884421,0.975411,19.177778,16.407407,-2.770371
07/1050304|50304|5012|UP,74.6,76.0,1.448646,0.99661,0.970076,19.188889,16.407407,-2.781482
07/1053002|53002|5012|UP,74.8,76.0,1.270969,0.863657,0.975578,19.044214,16.407407,-2.636806
07/1251004|51004|5012|UP,74.4,76.0,1.465229,1.00879,0.969659,19.204407,16.407407,-2.797
07/1251012|51012|5012|UP,74.55,76.0,1.317888,0.886116,0.975343,19.203415,16.407407,-2.796008
