class,curve_source,parent_ref,supporting_refs,real_sample_count,sample_reliability,template_source,template_run_id,template_distance_to_median_rmse_mps,center_time_median_s,time_s,samples,peak_v_kmh
class2,real,class2,class2,64,strong,medoid_real_run,07/0270208|70208|5014|UP,0.0799,83.8,83.8,64,73.34
class3,real,class3,class3,41,strong,medoid_real_run,07/2772799|72799|5012|UP,0.116386,84.3,84.3,41,73.6
