站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,13,12,07/0270212,70212,5014,UP,工作日平峰,0.0,101.45,101.45,30.0,131.45,1214.03,1214.0,43.08,71.93,43.06,2030,71.37,640,71.85,71.9,13742.23,216.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,13,12,07/0270212,70212,5014,UP,工作日平峰,0.0,91.0,91.0,30.0,121.0,958.41,957.0,37.91,63.06,37.89,1821,60.96,618,61.66,62.91,11647.88,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,13,12,07/0270212,70212,5014,UP,工作日平峰,0.0,133.85,133.85,30.0,163.85,1799.44,1798.0,48.4,77.85,48.38,2678,76.8,965,77.48,77.63,22962.44,216.52,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,106.65,106.65,30.0,136.65,1307.99,1307.0,44.15,75.75,44.13,2134,73.52,468,74.75,75.35,20990.87,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,88.65,88.65,30.0,118.65,980.81,980.0,39.83,77.7,39.81,1774,76.53,284,77.53,77.66,14709.95,216.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,83.8,83.8,30.0,113.8,865.2,865.0,37.17,73.49,37.15,1677,71.53,210,72.7,73.37,15774.11,217.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,76.6,76.6,30.0,106.6,725.37,724.0,34.09,69.57,34.07,1533,67.72,186,68.23,69.45,13269.22,217.92,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,114.95,114.95,30.0,144.95,1552.72,1562.0,48.63,77.66,48.61,2300,77.01,825,77.55,77.61,14975.75,218.12,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,89.15,89.15,30.0,119.15,995.3,994.0,40.19,77.51,40.17,1784,75.42,241,76.9,77.45,18775.54,218.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,130.8,130.8,30.0,160.8,1877.72,1877.0,51.68,77.04,51.66,2617,76.12,1132,76.73,76.85,17649.54,219.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,98.45,98.45,30.0,128.45,1081.28,1081.0,39.54,63.02,39.52,1970,61.86,675,62.36,62.94,11484.61,217.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,87.9,87.9,30.0,117.9,959.79,958.0,39.31,72.13,39.29,1759,71.23,363,72.02,72.07,14714.82,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,81.3,81.3,30.0,111.3,834.0,833.0,36.93,77.5,36.91,1627,75.37,148,75.36,77.41,12945.7,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,13,12,07/0370312,70312,5014,UP,工作日平峰,0.0,329.95,329.95,30.0,359.95,3675.75,3676.0,40.11,57.17,40.1,6600,55.1,2096,55.39,55.55,25871.4,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,141.9,141.9,30.0,171.9,2132.36,2131.0,54.1,77.62,54.08,2839,77.21,1328,77.54,77.57,17901.03,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,13,12,07/0270212,70212,5014,UP,工作日高峰,0.0,117.05,117.05,0.0,117.05,1596.89,1593.0,49.11,77.79,49.09,2342,77.24,868,77.65,77.73,20684.35,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2971.4,750.0,3721.4,36533.89,36502.0,44.26,77.96,,,,,,,438288.12,...,,,,
