class,curve_source,parent_ref,supporting_refs,real_sample_count,sample_reliability,template_source,template_run_id,template_distance_to_median_rmse_mps,center_time_median_s,time_s,samples,peak_v_kmh
class2,real,class2,class2,8,strong,medoid_real_run,07/0470424|70424|5014|UP,0.254408,88.2,88.2,8,75.1
class3,real,class3,class3,99,strong,medoid_real_run,07/2772801|72801|5012|UP,0.12245,91.8,91.8,99,61.18
