站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,116,115,07/2973015,73015,5012,UP,工作日平峰,0.0,102.45,102.45,30.0,132.45,1233.42,1214.0,43.34,72.51,43.32,2050,71.48,673,72.14,72.42,14519.6,216.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,116,115,07/2973015,73015,5012,UP,工作日平峰,0.0,91.4,91.4,30.0,121.4,973.05,957.0,38.33,63.98,38.3,1829,61.87,586,62.24,63.79,11401.45,216.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,116,115,07/2973015,73015,5012,UP,工作日平峰,0.0,132.75,132.75,30.0,162.75,1826.53,1798.0,49.53,78.75,49.51,2656,78.07,796,78.64,78.7,23554.26,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,116,115,07/2973015,73015,5012,UP,工作日平峰,0.0,107.1,107.1,30.0,137.1,1327.61,1307.0,44.63,75.98,44.6,2143,72.86,508,73.89,75.58,20759.06,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,116,115,07/2973015,73015,5012,UP,工作日平峰,0.0,92.3,92.3,30.0,122.3,996.64,980.0,38.87,62.78,38.85,1847,62.06,618,62.61,62.72,10577.35,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,116,115,07/2973015,73015,5012,UP,工作日平峰,0.0,83.9,83.9,30.0,113.9,878.22,865.0,37.68,74.05,37.66,1679,72.14,253,72.64,73.95,16432.27,216.92,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,116,115,07/2973015,73015,5012,UP,工作日高峰,0.0,76.5,76.5,30.0,106.5,736.72,724.0,34.67,68.94,34.65,1531,67.24,194,68.41,68.88,12487.99,219.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,116,115,07/2973015,73015,5012,UP,工作日高峰,0.0,115.3,115.3,30.0,145.3,1576.9,1562.0,49.24,78.9,49.21,2307,78.18,829,78.78,78.84,15381.32,220.0,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,116,115,07/2973015,73015,5012,UP,工作日高峰,0.0,89.9,89.9,30.0,119.9,1010.98,994.0,40.48,78.84,40.46,1799,76.75,237,78.14,78.79,19194.07,219.5,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,116,115,07/2973015,73015,5012,UP,工作日高峰,0.0,131.05,131.05,30.0,161.05,1907.34,1877.0,52.4,78.19,52.38,2622,77.25,1143,77.86,77.99,18549.23,219.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,116,115,07/2973015,73015,5012,UP,工作日高峰,0.0,98.2,98.2,30.0,128.2,1098.83,1081.0,40.28,63.45,40.26,1965,62.55,681,63.18,63.4,11619.21,218.62,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,116,115,07/2973015,73015,5012,UP,工作日高峰,0.0,90.15,90.15,30.0,120.15,974.46,958.0,38.91,66.37,38.89,1804,63.84,559,64.18,66.25,12750.86,216.82,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,116,115,07/2973015,73015,5012,UP,工作日高峰,0.0,142.35,142.35,30.0,172.35,2164.5,2131.0,54.74,78.76,54.72,2848,78.27,1335,78.63,78.68,17959.84,216.02,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,116,115,07/2973015,73015,5012,UP,工作日高峰,0.0,116.55,116.55,0.0,116.55,1621.2,1593.0,50.08,78.82,50.05,2332,78.3,866,78.75,78.78,20437.71,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2579.1,690.0,3269.1,32522.03,31993.0,45.4,78.9,,,,,,,384170.91,...,,,,
