section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,115,116,07/2973015,0,2287,mps,45.69,67.35,1000,0.92,68.43,68.34,68.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,115,116,07/2973015,0,3054,mps,48.43,62.97,1821,0.92,64.1,64.05,63.95,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,115,116,07/2973015,0,2122,mps,45.92,77.38,632,0.92,78.66,78.55,77.88,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,115,116,07/2973015,0,1623,mps,37.28,73.51,170,0.92,75.46,75.39,74.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,115,116,07/2973015,0,2602,mps,52.32,77.38,1136,0.92,78.3,78.2,78.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,115,116,07/2973015,0,1881,mps,42.28,74.98,408,0.92,78.78,78.65,75.89,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,115,116,07/2973015,0,1818,mps,39.58,67.32,509,0.92,69.18,69.03,67.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,115,116,07/2973015,0,2599,mps,50.98,74.1,1200,0.92,75.18,75,74.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,115,116,07/2973015,0,1961,mps,43.61,75.01,497,0.92,77.53,77.16,75.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,115,116,07/2973015,0,2247,mps,47.24,74.95,771,0.92,76.96,76.46,75.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,115,116,07/2973015,0,2050,mps,43.32,71.48,673,0.92,72.51,72.42,72.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,115,116,07/2973015,0,1829,mps,38.3,61.87,586,0.92,63.98,63.79,62.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,115,116,07/2973015,0,2656,mps,49.51,78.07,796,0.92,78.75,78.7,78.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,115,116,07/2973015,0,2143,mps,44.6,72.86,508,0.92,75.98,75.58,73.89,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,115,116,07/2973015,0,1847,mps,38.85,62.06,618,0.92,62.78,62.72,62.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,115,116,07/2973015,0,1679,mps,37.66,72.14,253,0.92,74.05,73.95,72.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,115,116,07/2973015,0,1531,mps,34.65,67.24,194,0.92,68.94,68.88,68.41,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,115,116,07/2973015,0,2307,mps,49.21,78.18,829,0.92,78.9,78.84,78.78,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,115,116,07/2973015,0,1799,mps,40.46,76.75,237,0.92,78.84,78.79,78.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,115,116,07/2973015,0,2622,mps,52.38,77.25,1143,0.92,78.19,77.99,77.86,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,115,116,07/2973015,0,1965,mps,40.26,62.55,681,0.92,63.45,63.4,63.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,115,116,07/2973015,0,1804,mps,38.89,63.84,559,0.92,66.37,66.25,64.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,115,116,07/2973015,0,2848,mps,54.72,78.27,1335,0.92,78.76,78.68,78.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,115,116,07/2973015,0,2332,mps,50.05,78.3,866,0.92,78.82,78.78,78.75,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
