time_s,dist_m,velocity_mps,velocity_kmh
0.0,0.0,0.013445444540372761,0.04840360034534194
0.05,0.001934827335266706,0.06394764887029547,0.2302115359330637
0.1,0.006278530183733271,0.10980046506836712,0.39528167424612165
0.15000000000000002,0.012811516273736329,0.15151897853175522,0.5454683227143188
0.2,0.021339947603470896,0.18961827465762737,0.6826257887674586
0.25,0.031695740440990355,0.22461343884315094,0.8086083798353434
0.30000000000000004,0.04373656532420647,0.2570195564854936,0.9252704033477771
0.35000000000000003,0.057345847060889424,0.2873517129818244,1.0344661667345678
0.4,0.07240556490329884,0.3150370007145524,1.1341332025723885
0.45,0.08889934324433503,0.3447141329268949,1.2409708785368216
0.5,0.10685536556429567,0.37352675987153044,1.3446963355375097
0.55,0.12623153072376272,0.4015198465071519,1.4454714474257468
0.6000000000000001,0.14698798583125283,0.42873835779245234,1.5434580880528284
0.65,0.16908712624321726,0.45522725868612457,1.6388181312700485
0.7000000000000001,0.1924935955640419,0.4810315141468616,1.731713450928702
0.75,0.21717428564604738,0.5061960891333565,1.8223059208800834
0.8,0.24309833658948884,0.530765948604302,1.9107574149754873
0.8500000000000001,0.27023713674255617,0.5547860575183917,1.9972298070662102
0.9,0.29856536378870446,0.5783430243275403,2.082034887579145
0.9500000000000001,0.32806139107624355,0.6014980671740231,2.165393041826483
1.0,0.35870227973970575,0.6241374793644651,2.2468949257120743
1.05,0.3904614620033426,0.6462298111810082,2.3264273202516295
1.1,0.4233154599560503,0.6679301069273001,2.4045483849382805
1.1500000000000001,0.4572479147539652,0.6893680849892968,2.4817251059614684
1.2000000000000002,0.4922465413881455,0.7105769803779161,2.558077129360498
1.25,0.528301629992193,0.7316265637839829,2.6338556296223388
1.3,0.5654091826920963,0.7526755442121498,2.7096319591637394
1.35,0.6035721837131697,0.7738444966307859,2.7858401878708294
1.4000000000000001,0.6427965664754565,0.7951308138606854,2.8624709298984676
1.4500000000000002,0.6830881823501873,0.8165338211285468,2.9395217560627684
1.5,0.7244533200966631,0.838071688730484,3.0170580794297424
1.55,0.7669008686088404,0.8598302517566117,3.095388906323802
1.6,0.8104440423233744,0.8818966968247476,3.1748281085690913
1.6500000000000001,0.855095670208555,0.9041684185824761,3.255006306896914
1.7000000000000002,0.9008629406949166,0.9265224008719849,3.3354806431391455
1.75,0.9477537690125268,0.949110731832424,3.4167986345967263
1.8,0.9957840103462714,0.9720989215173574,3.499556117462487
1.85,1.0449722268679307,0.9954297393490111,3.58354706165644
1.9000000000000001,1.0953346963145312,1.019069038515012,3.6686485386540437
1.9500000000000002,1.1468901898157906,1.0431507015353694,3.75534252552733
2.0,1.1996629952271298,1.0677615149181983,3.8439414537055137
