station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
海晏北路-民安东路,878.0623148148148,81.4,85.0,20.550245801228357,73.98088488442208,34.6,9.0,37.800000000000004,340.2960793558206,183.5932351313325,354.6194427017241,878.508757188877,216.64,13
