send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,66,,traceability,UP066_20240715_171505_R3551,65,3561,07/1571565,65,0,2062,cruise-avg,70.87,42.39,70.87,653,71.53,71.49,71.28,0,70.87,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""70.87"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,66,,traceability,UP066_20240715_171505_R3551,65,3562,07/1571565,65,0,1776,cruise-avg,72.18,38.87,72.18,144,74.75,74.58,71.49,0,72.18,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""72.18"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,66,,traceability,UP066_20240715_171505_R3551,65,3563,07/1571565,65,0,2579,cruise-avg,75.71,50.24,75.71,1072,77.11,77.07,76.68,0,75.71,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""75.71"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,66,,traceability,UP066_20240715_171505_R3551,65,3564,07/1571565,65,0,2142,cruise-avg,73.23,43.98,73.23,464,75.57,75.33,74.2,0,73.23,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""73.23"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,66,,traceability,UP066_20240715_171505_R3551,65,3565,07/1571565,65,0,1784,cruise-avg,76.02,39.64,76.02,290,77.2,77.14,76.96,0,76.02,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""76.02"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,66,,traceability,UP066_20240715_171505_R3551,65,3566,07/1571565,65,0,1673,cruise-avg,70.94,37.24,70.94,223,72.79,72.7,72.22,0,70.94,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""70.94"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,66,,traceability,UP066_20240715_171505_R3551,64,3567,07/1571564,64,0,1546,cruise-avg,66.19,33.82,66.19,202,67.78,67.68,67.36,0,66.19,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""66.19"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,66,,traceability,UP066_20240715_171505_R3551,64,3568,07/1571564,64,0,2300,cruise-avg,76.47,48.62,76.47,839,77.06,77.04,76.99,0,76.47,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""76.47"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,66,,traceability,UP066_20240715_171505_R3551,64,3569,07/1571564,64,0,1814,cruise-avg,75.1,39.51,75.1,246,77.01,76.96,76.68,0,75.1,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""75.1"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,66,,traceability,UP066_20240715_171505_R3551,64,3570,07/1571564,64,0,2628,cruise-avg,75.94,51.48,75.94,1151,76.68,76.62,76.46,0,75.94,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""75.94"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,66,,traceability,UP066_20240715_171505_R3551,64,3571,07/1571564,64,0,1977,cruise-avg,61.87,39.36,61.87,692,62.69,62.5,62.24,0,61.87,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""61.87"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,66,,traceability,UP066_20240715_171505_R3551,64,3572,07/1571564,64,0,1781,cruise-avg,70.68,38.78,70.68,365,71.56,71.54,71.48,0,70.68,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""70.68"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,66,,traceability,UP066_20240715_171505_R3551,64,3573,07/1571564,64,0,1645,cruise-avg,74.96,36.54,74.96,153,77,76.92,75.23,0,74.96,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""74.96"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,66,,traceability,UP066_20240715_171505_R3551,50,3574,07/1571550,50,0,6338,cruise-avg,64.56,41.79,64.56,1684,65.2,65.08,64.9,0,64.56,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""64.56"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,66,,traceability,UP066_20240715_171505_R3551,64,3575,07/1571564,64,0,2852,cruise-avg,76.69,53.84,76.69,1340,77.11,77.08,77.04,0,76.69,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""76.69"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,66,,traceability,UP066_20240715_171505_R3551,64,3576,07/1571564,64,0,2355,cruise-avg,76.71,48.85,76.71,872,77.24,77.18,77.13,0,76.71,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip066,"<setPositionSpeed trainID=""priority_history_trip066"" speed=""76.71"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
