send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,40,,traceability,UP040_20240706_192930_R2142,39,2142,07/0670639,39,0,2380,cruise-avg,62.56,43.22,62.56,1123,63.79,63.52,62.83,0,62.56,single-route,editSpeed-106-R:STA_1_[106]-STA_2_[110],0,editSpeed-106-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""62.56"" startRouteID=""editSpeed-106-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""editSpeed-106-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,40,,traceability,UP040_20240706_192930_R2142,39,2143,07/0670639,39,0,2987,cruise-avg,64.13,48.71,64.13,1732,65.03,64.92,64.84,0,64.13,single-route,editSpeed-110-R:STA_2_[110]-STA_3_[844],0,editSpeed-110-R:STA_2_[110]-STA_3_[844],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""64.13"" startRouteID=""editSpeed-110-R:STA_2_[110]-STA_3_[844]"" startRouteOffset=""0"" endRouteID=""editSpeed-110-R:STA_2_[110]-STA_3_[844]"" endRouteOffset=""999999""/>",
3,同德路-石碶,40,,traceability,UP040_20240706_192930_R2142,39,2144,07/0670639,39,0,2229,cruise-avg,66.41,42.98,66.41,892,67.24,67.11,66.74,0,66.41,single-route,editSpeed-844-R:STA_3_[844]-STA_4_[975],0,editSpeed-844-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""66.41"" startRouteID=""editSpeed-844-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""editSpeed-844-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,40,,traceability,UP040_20240706_192930_R2142,39,2145,07/0670639,39,0,1629,cruise-avg,72.52,36.56,72.52,164,74.49,74.41,73.13,0,72.52,single-route,editSpeed-975-R:STA_4_[975]-STA_5_[1013],0,editSpeed-975-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""72.52"" startRouteID=""editSpeed-975-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""editSpeed-975-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,40,,traceability,UP040_20240706_192930_R2142,39,2146,07/0670639,39,0,2628,cruise-avg,75.01,50.96,75.01,1170,76.42,76.14,75.47,0,75.01,single-route,editSpeed-1013-R:STA_5_[1013]-STA_6_[1061],0,editSpeed-1013-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""75.01"" startRouteID=""editSpeed-1013-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""editSpeed-1013-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",
6,庙堰-钟公庙,40,,traceability,UP040_20240706_192930_R2142,39,2147,07/0670639,39,0,1924,cruise-avg,67.8,40.69,67.8,581,69.78,69.61,68.13,0,67.8,single-route,editSpeed-1061-R:STA_6_[1061]-STA_7_[1099],0,editSpeed-1061-R:STA_6_[1061]-STA_7_[1099],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""67.8"" startRouteID=""editSpeed-1061-R:STA_6_[1061]-STA_7_[1099]"" startRouteOffset=""0"" endRouteID=""editSpeed-1061-R:STA_6_[1061]-STA_7_[1099]"" endRouteOffset=""999999""/>",
7,钟公庙-鄞州区政府,40,,traceability,UP040_20240706_192930_R2142,39,2148,07/0670639,39,0,1791,cruise-avg,70.37,39.57,70.37,332,74.7,74.41,71.08,0,70.37,single-route,editSpeed-1099-R:STA_7_[1099]-STA_8_[1146],0,editSpeed-1099-R:STA_7_[1099]-STA_8_[1146],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""70.37"" startRouteID=""editSpeed-1099-R:STA_7_[1099]-STA_8_[1146]"" startRouteOffset=""0"" endRouteID=""editSpeed-1099-R:STA_7_[1099]-STA_8_[1146]"" endRouteOffset=""999999""/>",
8,鄞州区政府-钱湖南路,40,,traceability,UP040_20240706_192930_R2142,39,2149,07/0670639,39,0,2640,cruise-avg,70.66,49.43,70.66,1255,71.28,71.22,71.15,0,70.66,single-route,editSpeed-1146-R:STA_8_[1146]-STA_9_[1204],0,editSpeed-1146-R:STA_8_[1146]-STA_9_[1204],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""70.66"" startRouteID=""editSpeed-1146-R:STA_8_[1146]-STA_9_[1204]"" startRouteOffset=""0"" endRouteID=""editSpeed-1146-R:STA_8_[1146]-STA_9_[1204]"" endRouteOffset=""999999""/>",
9,钱湖南路-南高教园区,40,,traceability,UP040_20240706_192930_R2142,39,2150,07/0670639,39,0,1975,cruise-avg,70.84,42.61,70.84,601,71.54,71.43,71.33,0,70.84,single-route,editSpeed-1204-R:STA_9_[1204]-STA_10_[1244],0,editSpeed-1204-R:STA_9_[1204]-STA_10_[1244],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""70.84"" startRouteID=""editSpeed-1204-R:STA_9_[1204]-STA_10_[1244]"" startRouteOffset=""0"" endRouteID=""editSpeed-1204-R:STA_9_[1204]-STA_10_[1244]"" endRouteOffset=""999999""/>",
10,南高教园区-下应路,40,,traceability,UP040_20240706_192930_R2142,39,2151,07/0670639,39,0,2273,cruise-avg,72.11,46,72.11,856,72.86,72.8,72.66,0,72.11,single-route,editSpeed-1244-R:STA_10_[1244]-STA_11_[1306],0,editSpeed-1244-R:STA_10_[1244]-STA_11_[1306],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""72.11"" startRouteID=""editSpeed-1244-R:STA_10_[1244]-STA_11_[1306]"" startRouteOffset=""0"" endRouteID=""editSpeed-1244-R:STA_10_[1244]-STA_11_[1306]"" endRouteOffset=""999999""/>",
11,下应路-大洋江,40,,traceability,UP040_20240706_192930_R2142,39,2152,07/0670639,39,0,2123,cruise-avg,64.68,41.18,64.68,791,65.43,65.4,65.03,0,64.68,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""64.68"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,40,,traceability,UP040_20240706_192930_R2142,39,2153,07/0670639,39,0,1835,cruise-avg,60.7,37.61,60.7,623,62.69,62.5,61.31,0,60.7,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""60.7"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,40,,traceability,UP040_20240706_192930_R2142,39,2154,07/0670639,39,0,2709,cruise-avg,76.56,47.82,76.56,859,77.41,77.19,77.11,0,76.56,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""76.56"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,40,,traceability,UP040_20240706_192930_R2142,39,2155,07/0670639,39,1,2145,cruise-avg,73.33,43.9,73.33,460,75.72,75.45,74.28,0,73.33,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""73.33"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,40,,traceability,UP040_20240706_192930_R2142,39,2156,07/0670639,39,1,1789,cruise-avg,72.72,39.49,72.72,355,75.47,75.35,72.94,0,72.72,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""72.72"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,40,,traceability,UP040_20240706_192930_R2142,39,2157,07/0670639,39,1,1681,cruise-avg,71.22,37.04,71.22,217,73.07,72.99,72.56,0,71.22,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""71.22"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,40,,traceability,UP040_20240706_192930_R2142,39,2158,07/0670639,39,1,1549,cruise-avg,66.27,33.73,66.27,200,67.85,67.77,67.34,0,66.27,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""66.27"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,40,,traceability,UP040_20240706_192930_R2142,39,2159,07/0670639,39,1,2308,cruise-avg,76.49,48.41,76.49,835,77.06,77.03,76.99,0,76.49,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""76.49"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,40,,traceability,UP040_20240706_192930_R2142,39,2160,07/0670639,39,1,1806,cruise-avg,75.12,39.65,75.12,244,77.03,76.98,76.65,0,75.12,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""75.12"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,40,,traceability,UP040_20240706_192930_R2142,39,2161,07/0670639,39,1,2763,cruise-avg,67.84,48.93,67.84,1413,69.25,68.71,68.18,0,67.84,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""67.84"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,40,,traceability,UP040_20240706_192930_R2142,39,2162,07/0670639,39,1,2088,cruise-avg,53.09,37.26,53.09,956,54.56,54.28,53.41,0,53.09,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""53.09"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,40,,traceability,UP040_20240706_192930_R2142,39,2163,07/0670639,39,1,1817,cruise-avg,63.34,38.01,63.34,529,65.31,65.23,63.43,0,63.34,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""63.34"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,40,,traceability,UP040_20240706_192930_R2142,39,2164,07/0670639,39,1,1648,cruise-avg,71.26,36.45,71.26,266,72.54,72.41,72.06,0,71.26,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""71.26"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,40,,traceability,UP040_20240706_192930_R2142,31,2165,07/0670631,31,1,6607,cruise-avg,55.74,40.06,55.74,2074,56.78,56.21,55.97,0,55.74,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip040,"<setPositionSpeed trainID=""priority_history_trip040"" speed=""55.74"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
