站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,118.9,118.9,30.0,148.9,1451.57,1428.0,43.95,65.57,43.93,2379,63.68,1118,64.15,65.31,14038.7,215.24,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,151.8,151.8,30.0,181.8,2053.53,2017.0,48.7,64.74,48.68,3037,63.62,1815,64.6,64.69,17307.56,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,109.05,109.05,30.0,139.05,1352.45,1332.0,44.65,68.71,44.63,2182,67.45,878,67.93,68.54,12721.96,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,84.0,84.0,30.0,114.0,841.14,827.0,36.05,71.07,36.03,1681,68.89,150,68.71,70.98,12971.29,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,133.1,133.1,30.0,163.1,1889.97,1860.0,51.12,76.16,51.1,2663,73.44,1228,73.8,75.94,20676.56,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,95.6,95.6,30.0,125.6,1103.99,1086.0,41.57,71.29,41.55,1913,68.8,587,69.15,71.11,13866.84,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,91.9,91.9,30.0,121.9,1000.07,984.0,39.18,64.44,39.15,1839,62.71,623,63.14,64.25,8979.54,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,133.7,133.7,30.0,163.7,1839.94,1811.0,49.54,71.53,49.52,2675,69.52,1334,69.96,70.98,17487.69,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,100.8,100.8,30.0,130.8,1187.43,1155.0,42.41,70.29,42.39,2017,67.44,674,68.15,69.87,13855.97,215.44,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,96,95,07/2772795,72795,5012,UP,双休日低峰,0.0,111.25,111.25,30.0,141.25,1474.14,1452.0,47.7,78.42,47.68,2226,77.78,707,78.33,78.37,19972.51,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,96,95,07/2772795,72795,5012,UP,双休日低峰,0.0,104.8,104.8,30.0,134.8,1233.49,1214.0,42.37,67.68,42.35,2097,67.05,775,67.5,67.61,13035.51,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,96,95,07/2772795,72795,5012,UP,双休日低峰,0.0,91.7,91.7,30.0,121.7,972.77,957.0,38.19,63.28,38.17,1835,61.34,609,61.94,63.12,11270.86,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,134.6,134.6,30.0,164.6,1827.95,1798.0,48.89,78.98,48.87,2693,78.14,833,78.66,78.77,22525.62,215.44,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,106.65,106.65,30.0,136.65,1327.99,1307.0,44.83,75.93,44.81,2134,74.43,500,75.71,75.87,20171.93,215.24,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,96,95,07/2672695,72695,5012,UP,工作日低峰,0.0,92.65,92.65,30.0,122.65,996.34,980.0,38.71,65.41,38.69,1854,63.98,599,64.67,65.26,11569.84,215.24,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
