t_arrival,v_peak_opt,E_wh
74.25,19.600000000000012,11849.163033370278
74.3,19.400000000000013,11716.032407895424
74.45,18.80000000000001,11291.355078190301
74.60000000000001,18.400000000000013,10986.877070070788
74.7,18.20000000000001,10827.555876943461
74.8,18.00000000000001,10661.003099808928
74.9,17.80000000000001,10493.296785562849
75.0,17.600000000000012,10308.858393273747
75.15,17.400000000000013,10157.961906897439
75.3,17.20000000000001,9999.99585185113
75.45,17.00000000000001,9821.529704073517
75.60000000000001,16.80000000000001,9620.630114384738
75.75,16.60000000000001,9336.449622109314
75.95,16.40000000000001,9009.488018492504
76.15,16.20000000000001,8680.386371198394
76.35000000000001,16.00000000000001,8437.140716190219
76.60000000000001,15.80000000000001,8218.969708575878
76.80000000000001,15.600000000000009,8003.192519485364
77.05000000000001,15.40000000000001,7777.978182484021
77.35000000000001,15.20000000000001,7547.097446521371
77.60000000000001,15.000000000000009,7321.697482047865
77.9,14.800000000000008,7098.678331138213
78.2,14.600000000000009,6875.85200066068
78.55000000000001,14.40000000000001,6661.31415503943
78.9,14.200000000000008,6452.579761899757
79.30000000000001,14.000000000000007,6245.180331271444
79.65,13.800000000000008,6038.585743500069
80.10000000000001,13.600000000000009,5832.063645774958
80.5,13.400000000000007,5632.904898630044
80.95,13.200000000000006,5443.458088198452
81.45,13.000000000000007,5272.00028507935
81.95,12.800000000000008,5127.658528914831
82.5,12.600000000000007,5013.818893162002
83.05000000000001,12.400000000000006,4921.435008682374
83.65,12.200000000000006,4776.709113995977
84.25,12.000000000000007,4641.134227015174
84.95,11.800000000000006,4511.151678590334
85.60000000000001,11.600000000000005,4390.44971414328
86.35000000000001,11.400000000000006,4269.009612037045
87.10000000000001,11.200000000000006,4148.324037026111
87.95,11.000000000000005,4030.654309949945
