section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,18,19,07/0370318,0,2323,mps,44.27,65.11,1054,0.92,66.14,65.88,65.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,18,19,07/0370318,0,3002,mps,48.46,63.54,1707,0.92,65.31,65.05,64.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,18,19,07/0370318,0,2206,mps,43.44,64.96,899,0.92,66.47,66.26,65.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,18,19,07/0370318,0,1569,mps,37.96,70.7,288,0.92,72.23,72.11,71.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,18,19,07/0370318,0,2696,mps,49.66,70.41,1286,0.92,72.95,72.71,71.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,18,19,07/0370318,0,1933,mps,40.5,65.67,640,0.92,67.62,67.43,66.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,18,19,07/0370318,0,1813,mps,39.11,66.99,496,0.92,68.38,68.22,67.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,18,19,07/0370318,0,2651,mps,49.22,69.88,1293,0.92,70.94,70.73,70.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,18,19,07/0370318,0,2012,mps,41.86,66.88,654,0.92,70.12,69.75,67.17,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,18,19,07/0370318,0,2293,mps,45.61,69.02,928,0.92,70.13,70,69.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
