station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
同德路-石碶,1351.877986111111,108.2,109.0,18.60554742339723,66.97997072423003,29.85,42.050000000000004,36.3,251.48564471202627,774.9599995230087,326.7307813432391,1353.176425578274,215.24,13
