站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
曹隘-柳隘,49,48,07/0970948,70948,5012,UP,工作日低峰,0.0,106.65,106.65,30.0,136.65,1326.16,1307.0,44.77,75.88,44.74,2134,74.03,505,75.54,75.8,20434.25,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,49,48,07/0970948,70948,5012,UP,工作日低峰,0.0,88.6,88.6,30.0,118.6,995.6,980.0,40.45,78.96,40.43,1773,77.69,285,78.72,78.84,14715.04,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,49,48,07/0970948,70948,5012,UP,工作日低峰,0.0,83.55,83.55,30.0,113.55,878.03,865.0,37.83,74.1,37.81,1672,72.07,229,72.69,74.03,15401.99,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,49,48,07/0970948,70948,5012,UP,工作日平峰,0.0,76.75,76.75,30.0,106.75,736.4,724.0,34.54,68.76,34.52,1536,67.2,208,68.34,68.7,12502.76,222.6,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,49,48,07/0970948,70948,5012,UP,工作日平峰,0.0,114.55,114.55,30.0,144.55,1576.13,1562.0,49.53,78.85,49.51,2292,78.19,826,78.75,78.81,15204.13,220.12,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,49,48,07/0970948,70948,5012,UP,工作日平峰,0.0,89.7,89.7,30.0,119.7,1010.13,994.0,40.54,78.91,40.52,1795,76.84,234,78.25,78.85,19539.09,218.02,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,49,48,07/0970948,70948,5012,UP,工作日平峰,0.0,130.8,130.8,30.0,160.8,1906.68,1877.0,52.48,78.23,52.46,2617,77.14,1166,77.74,77.98,19385.85,216.32,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,49,48,07/0970948,70948,5012,UP,工作日平峰,0.0,98.0,98.0,30.0,128.0,1097.67,1081.0,40.32,63.66,40.3,1961,62.65,708,63.24,63.59,11614.76,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,49,48,07/0970948,70948,5012,UP,工作日平峰,0.0,88.25,88.25,30.0,118.25,974.29,958.0,39.74,73.18,39.72,1766,70.71,288,71.55,73.13,16090.4,215.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,49,48,07/0970948,70948,5012,UP,工作日平峰,0.0,81.3,81.3,30.0,111.3,847.36,833.0,37.52,78.64,37.5,1627,76.72,161,77.36,78.58,13317.39,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,49,48,07/1571548,71548,5014,UP,工作日平峰,0.0,312.7,312.7,30.0,342.7,3678.44,3676.0,42.35,68.14,42.34,6255,67.36,1570,67.7,67.93,30484.37,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,49,48,07/0970948,70948,5012,UP,工作日平峰,0.0,142.45,142.45,30.0,172.45,2164.37,2131.0,54.7,78.84,54.68,2850,78.4,1329,78.73,78.78,17855.14,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,49,48,07/0970948,70948,5012,UP,工作日平峰,0.0,117.1,117.1,0.0,117.1,1620.8,1593.0,49.83,78.93,49.81,2343,78.41,864,78.85,78.89,20511.5,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2961.85,750.0,3711.85,37034.25,36502.0,45.01,79.07,,,,,,,440925.58,...,,,,
