station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
海晏北路-民安东路,878.0623148148148,81.4,85.0,20.56012019567068,74.01643270441446,34.75,8.500000000000007,38.15,342.91740735277745,173.25894736492515,361.9254884028802,878.1018431205823,216.64,13
